security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,next_payment_date,calculated_payment,trust_requirement_flag
SEC-0092,LN-001225,Clo,129677.34,0.0572,Quarterly,2026-07-27,1854.39,True
SEC-0093,LN-000929,Abs,452755.66,0.0607,Monthly,2026-07-14,2290.19,True
SEC-0094,LN-002037,Mbs,58754.71,0.0389,Quarterly,2026-07-30,571.39,False
SEC-0095,LN-000925,Clo,331519.29,0.025,Quarterly,2026-11-11,2072.0,True
SEC-0096,LN-001582,Clo,397632.0,0.0683,Monthly,2026-09-06,2263.19,True
SEC-0097,LN-000390,Abs,183909.74,0.0661,Monthly,2026-09-18,1013.04,False
SEC-0098,LN-001618,Cmo,477527.66,0.0312,Semi-Annual,2026-06-17,7449.43,False
SEC-0099,LN-000256,Cmo,426858.04,0.0437,Monthly,2026-11-25,1554.47,False
SEC-0100,LN-000709,Mbs,154362.97,0.0581,Quarterly,2026-10-18,2242.12,True
SEC-0001,LN-001839,Clo,13695.14,0.0576,Monthly,2026-06-30,65.74,False
SEC-0002,LN-001945,Cmo,155362.02,0.068,Quarterly,2026-10-15,2641.15,False
SEC-0003,LN-002498,Mbs,147842.13,0.032,Quarterly,2026-09-21,1182.74,False
SEC-0004,LN-000010,Clo,446082.66,0.0465,Quarterly,2026-09-17,5185.71,False
SEC-0005,LN-000798,Mbs,483889.38,0.0299,Semi-Annual,2026-10-06,7234.15,False
SEC-0006,LN-000877,Abs,44515.59,0.0445,Semi-Annual,2026-08-05,990.47,False
SEC-0007,LN-001029,Mbs,240934.47,0.0258,Quarterly,2026-10-31,1554.03,False
SEC-0008,LN-001016,Abs,278682.68,0.0699,Monthly,2026-06-15,1623.33,False
SEC-0009,LN-001825,Clo,55526.71,0.0514,Monthly,2026-05-21,237.84,False
SEC-0010,LN-000374,Clo,194973.88,0.0675,Quarterly,2026-07-10,3290.18,True
SEC-0011,LN-002194,Clo,165370.38,0.028,Quarterly,2026-05-05,1055.58,False
SEC-0012,LN-000224,Mbs,272667.61,0.0364,Monthly,2026-07-31,886.28,False
SEC-0013,LN-001263,Clo,333983.54,0.038,Monthly,2026-07-13,1057.61,False
SEC-0014,LN-002225,Clo,354707.7,0.0443,Quarterly,2026-12-24,3928.39,False
SEC-0015,LN-001803,Abs,77009.96,0.0651,Monthly,2026-10-22,417.78,False
SEC-0016,LN-000853,Clo,408344.37,0.0443,Monthly,2026-09-26,1507.47,False
SEC-0017,LN-000063,Clo,342485.59,0.0352,Quarterly,2026-06-23,3013.87,True
SEC-0018,LN-001241,Clo,445646.71,0.0282,Quarterly,2026-05-28,3141.81,False
SEC-0019,LN-000689,Cmo,230174.67,0.029,Monthly,2026-05-30,556.26,False
SEC-0020,LN-001485,Clo,448005.98,0.063,Monthly,2026-11-12,2352.03,False
SEC-0021,LN-001634,Mbs,434229.32,0.0472,Monthly,2026-03-19,1707.97,False
SEC-0022,LN-002153,Abs,224820.57,0.0613,Monthly,2026-06-13,1148.46,False
SEC-0023,LN-000511,Clo,196760.22,0.0591,Quarterly,2026-10-16,2907.13,False
SEC-0024,LN-000385,Mbs,467077.89,0.0318,Quarterly,2026-11-25,3713.27,False
SEC-0025,LN-000405,Abs,360430.72,0.0321,Monthly,2026-05-22,964.15,False
SEC-0026,LN-000518,Abs,464840.22,0.0628,Monthly,2026-12-04,2432.66,False
SEC-0027,LN-000476,Mbs,400517.64,0.0611,Monthly,2026-12-13,2039.3,False
SEC-0028,LN-002001,Mbs,308555.75,0.0439,Semi-Annual,2026-08-23,6772.8,False
SEC-0029,LN-001669,Cmo,66767.86,0.0289,Monthly,2026-11-19,160.8,True
SEC-0030,LN-001894,Cmo,152825.53,0.0256,Semi-Annual,2026-08-15,1956.17,False
SEC-0031,LN-001461,Clo,484732.78,0.0394,Semi-Annual,2026-07-21,9549.24,False
SEC-0032,LN-000714,Cmo,166516.83,0.0255,Quarterly,2026-12-27,1061.54,False
SEC-0033,LN-000083,Mbs,55694.89,0.0365,Quarterly,2026-12-30,508.22,False
SEC-0034,LN-001169,Cmo,356701.14,0.046,Monthly,2026-04-08,1367.35,False
SEC-0035,LN-001902,Abs,369662.08,0.0311,Quarterly,2026-10-04,2874.12,True
SEC-0036,LN-002049,Mbs,149874.28,0.0302,Monthly,2026-05-04,377.18,False
SEC-0037,LN-000051,Clo,155859.27,0.0698,Semi-Annual,2026-06-06,5439.49,False
SEC-0038,LN-000685,Abs,239757.56,0.0543,Monthly,2026-04-14,1084.9,False
SEC-0039,LN-000717,Abs,20676.59,0.0717,Quarterly,2026-07-03,370.63,False
SEC-0040,LN-001470,Abs,396768.28,0.0423,Monthly,2026-07-23,1398.61,True
SEC-0041,LN-000449,Mbs,165373.51,0.0589,Semi-Annual,2026-11-13,4870.25,True
SEC-0042,LN-000881,Mbs,428343.92,0.0352,Monthly,2026-05-03,1256.48,False
SEC-0043,LN-000488,Clo,403288.91,0.0559,Quarterly,2026-10-31,5635.96,False
SEC-0044,LN-001824,Cmo,334087.0,0.0315,Monthly,2026-09-02,876.98,False
SEC-0045,LN-002082,Cmo,169188.68,0.0251,Monthly,2026-07-26,353.89,False
SEC-0046,LN-002143,Cmo,262995.12,0.0716,Quarterly,2026-09-15,4707.61,True
SEC-0047,LN-001575,Cmo,227966.34,0.0527,Semi-Annual,2026-09-15,6006.91,False
SEC-0048,LN-002202,Abs,176052.12,0.0713,Monthly,2026-12-26,1046.04,False
SEC-0049,LN-000250,Mbs,425586.78,0.0417,Semi-Annual,2026-12-25,8873.48,False
SEC-0050,LN-000674,Cmo,246918.47,0.0414,Quarterly,2026-07-24,2555.61,False
SEC-0051,LN-000438,Abs,418034.32,0.045,Semi-Annual,2026-09-07,9405.77,False
SEC-0052,LN-002166,Mbs,61557.05,0.0603,Monthly,2026-03-25,309.32,False
SEC-0053,LN-000771,Mbs,79102.15,0.0533,Monthly,2026-10-11,351.35,True
SEC-0054,LN-000268,Mbs,488886.95,0.0713,Semi-Annual,2026-05-16,17428.82,False
SEC-0055,LN-001985,Abs,298006.55,0.0263,Monthly,2026-09-10,653.13,False
SEC-0056,LN-001078,Cmo,259787.14,0.0604,Quarterly,2026-06-24,3922.79,False
SEC-0057,LN-000236,Mbs,266346.47,0.0415,Monthly,2026-12-15,921.11,False
SEC-0058,LN-000389,Abs,115481.7,0.034,Monthly,2026-06-12,327.2,False
SEC-0059,LN-000763,Mbs,362164.94,0.0505,Quarterly,2026-08-07,4572.33,False
SEC-0060,LN-001849,Clo,51542.51,0.0503,Quarterly,2026-09-12,648.15,False
SEC-0061,LN-002449,Clo,290928.62,0.0319,Quarterly,2026-08-28,2434.25,True
SEC-0062,LN-000624,Abs,289676.71,0.0351,Monthly,2026-12-01,847.3,True
SEC-0063,LN-001253,Cmo,457952.33,0.0454,Monthly,2026-11-19,1732.59,True
SEC-0064,LN-000578,Cmo,267829.58,0.0454,Monthly,2026-10-29,1013.29,False
SEC-0065,LN-002123,Mbs,77160.72,0.0409,Monthly,2026-04-24,262.99,True
SEC-0066,LN-000435,Cmo,290649.1,0.0324,Semi-Annual,2026-09-26,4708.52,False
SEC-0067,LN-002151,Cmo,54750.55,0.0252,Quarterly,2026-08-08,344.93,True
SEC-0068,LN-000764,Clo,109858.98,0.0735,Monthly,2026-11-07,672.89,False
SEC-0069,LN-001330,Abs,25243.21,0.0722,Semi-Annual,2026-05-28,988.54,False
SEC-0070,LN-002146,Clo,261513.86,0.0492,Monthly,2026-06-08,1072.21,False
SEC-0071,LN-001359,Abs,51420.98,0.0748,Quarterly,2026-09-03,961.57,True
SEC-0072,LN-002483,Mbs,240003.25,0.0587,Monthly,2026-10-16,1174.02,True
SEC-0073,LN-000447,Clo,467143.07,0.0284,Quarterly,2026-10-08,3316.72,False
SEC-0074,LN-002018,Abs,362683.09,0.0309,Monthly,2026-04-20,933.91,False
SEC-0075,LN-001332,Cmo,47931.72,0.0708,Monthly,2026-04-24,282.8,False
SEC-0076,LN-000249,Abs,119862.81,0.0565,Monthly,2026-06-05,564.35,False
SEC-0077,LN-000166,Cmo,340094.59,0.0672,Monthly,2026-09-06,1904.53,False
SEC-0078,LN-001359,Mbs,448403.91,0.0699,Monthly,2026-07-09,2611.95,True
SEC-0079,LN-001020,Cmo,26130.11,0.0474,Monthly,2026-08-22,103.21,False
SEC-0080,LN-000542,Abs,408101.05,0.0274,Monthly,2026-08-24,931.83,False
SEC-0081,LN-000759,Clo,285288.8,0.0344,Quarterly,2026-08-11,2453.48,True
SEC-0082,LN-002129,Abs,277584.75,0.0283,Monthly,2026-07-29,654.64,False
SEC-0083,LN-002181,Clo,479328.46,0.0344,Quarterly,2026-10-03,4122.22,False
SEC-0084,LN-000797,Abs,376345.86,0.0455,Monthly,2026-07-31,1426.98,False
SEC-0085,LN-000138,Abs,426558.25,0.0309,Semi-Annual,2026-10-28,6590.32,True
SEC-0086,LN-002232,Mbs,183457.83,0.0333,Semi-Annual,2026-09-16,3054.57,False
SEC-0087,LN-001354,Cmo,281638.38,0.0473,Monthly,2026-12-06,1110.12,False
SEC-0088,LN-001876,Abs,311548.78,0.042,Quarterly,2026-10-31,3271.26,True
SEC-0089,LN-000069,Clo,167576.13,0.0484,Monthly,2026-10-12,675.89,True
SEC-0090,LN-002101,Cmo,289421.58,0.0465,Semi-Annual,2026-06-08,6729.05,False
SEC-0091,LN-001474,Mbs,125961.14,0.0572,Quarterly,2026-06-17,1801.24,False
SEC-0092,LN-000205,Cmo,80254.08,0.0719,Monthly,2026-03-26,480.86,False
SEC-0093,LN-002174,Abs,193245.43,0.0304,Monthly,2026-05-18,489.56,False
SEC-0094,LN-000043,Clo,372251.92,0.03,Monthly,2026-07-13,930.63,False
SEC-0095,LN-001907,Clo,458931.7,0.0676,Monthly,2026-07-21,2585.32,False
SEC-0096,LN-002159,Cmo,234279.89,0.0503,Quarterly,2026-04-24,2946.07,False
SEC-0097,LN-000761,Clo,324983.61,0.0633,Monthly,2026-06-30,1714.29,False
SEC-0098,LN-002143,Abs,60488.19,0.0358,Monthly,2026-06-08,180.46,False
SEC-0099,LN-001995,Clo,453187.24,0.0664,Monthly,2026-10-04,2507.64,False
SEC-0100,LN-001936,Clo,288616.06,0.0712,Monthly,2026-05-06,1712.46,True
SEC-0001,LN-000900,Clo,392365.74,0.0568,Monthly,2026-05-02,1857.2,False
SEC-0002,LN-000360,Abs,399276.19,0.0303,Semi-Annual,2026-04-16,6049.03,False
SEC-0003,LN-001720,Mbs,135675.46,0.0698,Monthly,2026-11-12,789.18,False
SEC-0004,LN-000281,Clo,269295.48,0.0646,Quarterly,2026-12-20,4349.12,False
SEC-0005,LN-001888,Mbs,480635.08,0.0625,Monthly,2026-04-11,2503.31,False
SEC-0006,LN-000667,Cmo,53920.93,0.0268,Monthly,2026-03-28,120.42,False
SEC-0007,LN-000093,Cmo,344694.45,0.0649,Quarterly,2026-10-04,5592.67,False
SEC-0008,LN-000672,Abs,481509.4,0.0319,Monthly,2026-12-08,1280.01,False
SEC-0009,LN-001970,Abs,157282.78,0.0361,Monthly,2026-04-26,473.16,True
SEC-0010,LN-000061,Abs,432109.48,0.0539,Quarterly,2026-05-07,5822.68,False
SEC-0011,LN-001029,Abs,467492.2,0.0382,Monthly,2026-07-27,1488.18,False
SEC-0012,LN-001490,Mbs,376072.24,0.0581,Monthly,2026-06-02,1820.82,False
SEC-0013,LN-000604,Abs,123350.87,0.0554,Quarterly,2026-04-27,1708.41,False
SEC-0014,LN-000682,Mbs,173660.35,0.0304,Quarterly,2026-09-30,1319.82,False
SEC-0015,LN-001429,Clo,27546.55,0.0578,Monthly,2026-08-20,132.68,False
SEC-0016,LN-002281,Clo,417412.08,0.0712,Monthly,2026-07-10,2476.65,True
SEC-0017,LN-000524,Cmo,426309.48,0.0331,Monthly,2026-07-19,1175.9,False
SEC-0018,LN-002394,Cmo,320028.05,0.0549,Monthly,2026-08-07,1464.13,True
SEC-0019,LN-001969,Mbs,182738.65,0.0421,Quarterly,2026-10-27,1923.32,False
SEC-0020,LN-001102,Abs,47637.4,0.048,Semi-Annual,2026-05-18,1143.3,True
SEC-0021,LN-001754,Cmo,378998.23,0.0394,Semi-Annual,2026-05-21,7466.27,False
SEC-0022,LN-001837,Mbs,365997.83,0.0427,Monthly,2026-12-09,1302.34,True
SEC-0023,LN-002297,Cmo,457175.24,0.0264,Monthly,2026-06-10,1005.79,False
SEC-0024,LN-002095,Abs,367960.69,0.0741,Quarterly,2026-03-29,6816.47,False
SEC-0025,LN-001145,Mbs,416060.52,0.0562,Monthly,2026-04-01,1948.55,True
SEC-0026,LN-002262,Cmo,375517.76,0.05,Quarterly,2026-09-13,4693.97,False
SEC-0027,LN-002287,Abs,319036.72,0.0442,Quarterly,2026-08-28,3525.36,False
SEC-0028,LN-001080,Mbs,219213.53,0.052,Semi-Annual,2026-11-13,5699.55,False
SEC-0029,LN-002398,Mbs,452037.48,0.044,Monthly,2026-11-09,1657.47,False
SEC-0030,LN-000107,Mbs,328974.6,0.043,Monthly,2026-12-16,1178.83,False
SEC-0031,LN-000048,Clo,205194.11,0.0482,Semi-Annual,2026-08-01,4945.18,False
SEC-0032,LN-000337,Mbs,50899.95,0.0388,Quarterly,2026-12-20,493.73,False
SEC-0033,LN-001050,Cmo,152445.38,0.034,Semi-Annual,2026-10-28,2591.57,False
SEC-0034,LN-001281,Mbs,276426.1,0.0528,Monthly,2026-05-23,1216.27,False
SEC-0035,LN-002056,Mbs,145061.33,0.0671,Quarterly,2026-12-16,2433.4,False
SEC-0036,LN-000625,Mbs,118405.32,0.0326,Quarterly,2026-06-13,965.0,False
SEC-0037,LN-001891,Mbs,268422.82,0.0266,Monthly,2026-11-03,595.0,True
SEC-0038,LN-001277,Mbs,93211.97,0.0373,Quarterly,2026-12-28,869.2,False
SEC-0039,LN-001716,Clo,402200.93,0.074,Quarterly,2026-10-23,7440.72,False
SEC-0040,LN-000303,Abs,247340.39,0.0664,Monthly,2026-12-08,1368.62,False
SEC-0041,LN-000639,Clo,291192.76,0.0548,Monthly,2026-12-13,1329.78,True
SEC-0042,LN-000056,Cmo,82217.8,0.0715,Quarterly,2026-08-20,1469.64,True
SEC-0043,LN-000726,Abs,169042.4,0.0473,Monthly,2026-09-08,666.31,False
SEC-0044,LN-000526,Cmo,210943.94,0.0742,Semi-Annual,2026-11-16,7826.02,False
SEC-0045,LN-000474,Mbs,406024.29,0.0398,Monthly,2026-12-16,1346.65,False
SEC-0046,LN-000028,Cmo,387378.17,0.037,Monthly,2026-07-09,1194.42,False
SEC-0047,LN-002126,Clo,119258.96,0.0569,Semi-Annual,2026-04-29,3392.92,True
SEC-0048,LN-000365,Clo,311927.75,0.0439,Semi-Annual,2026-10-27,6846.81,False
SEC-0049,LN-000526,Mbs,129293.62,0.0563,Monthly,2026-08-19,606.6,False
SEC-0050,LN-001336,Mbs,494241.11,0.0402,Quarterly,2026-09-18,4967.12,False
SEC-0051,LN-000883,Abs,476540.7,0.0559,Monthly,2026-10-12,2219.89,False
SEC-0052,LN-001031,Clo,285999.71,0.0388,Monthly,2026-07-26,924.73,True
SEC-0053,LN-001027,Clo,352462.26,0.0275,Monthly,2026-06-02,807.73,True
SEC-0054,LN-001647,Abs,402700.89,0.0706,Monthly,2026-08-17,2369.22,False
SEC-0055,LN-000919,Clo,363289.23,0.0692,Semi-Annual,2026-03-20,12569.81,False
SEC-0056,LN-002411,Abs,352916.06,0.0735,Quarterly,2026-03-15,6484.83,False
SEC-0057,LN-001775,Clo,479691.46,0.0608,Semi-Annual,2026-12-07,14582.62,True
SEC-0058,LN-001532,Cmo,302263.49,0.0591,Quarterly,2026-05-23,4465.94,True
SEC-0059,LN-001907,Cmo,321788.31,0.053,Monthly,2026-09-07,1421.23,False
SEC-0060,LN-001216,Abs,426141.69,0.0313,Quarterly,2026-08-08,3334.56,False
SEC-0061,LN-001655,Abs,338246.53,0.0345,Semi-Annual,2026-11-10,5834.75,False
SEC-0062,LN-000485,Mbs,369136.98,0.0395,Quarterly,2026-12-13,3645.23,True
SEC-0063,LN-002076,Clo,124742.66,0.0695,Quarterly,2026-03-19,2167.4,False
SEC-0064,LN-000714,Cmo,191920.79,0.0336,Semi-Annual,2026-11-21,3224.27,False
SEC-0065,LN-001063,Mbs,82177.66,0.0711,Monthly,2026-11-14,486.9,False
SEC-0066,LN-001977,Clo,257825.07,0.0511,Quarterly,2026-08-15,3293.72,False
SEC-0067,LN-001297,Cmo,233306.43,0.0608,Semi-Annual,2026-03-19,7092.52,False
SEC-0068,LN-001255,Clo,498609.78,0.0305,Semi-Annual,2026-10-21,7603.8,False
SEC-0069,LN-002134,Abs,309492.24,0.0385,Monthly,2026-08-11,992.95,True
SEC-0070,LN-000126,Cmo,395357.96,0.0729,Quarterly,2026-07-11,7205.4,False
SEC-0071,LN-000537,Cmo,173667.19,0.0383,Quarterly,2026-03-18,1662.86,False
SEC-0072,LN-002193,Mbs,417457.21,0.0398,Monthly,2026-12-20,1384.57,False
SEC-0073,LN-002073,Clo,311391.63,0.0349,Quarterly,2026-09-22,2716.89,False
SEC-0074,LN-001604,Abs,351526.24,0.0315,Monthly,2026-06-19,922.76,False
SEC-0075,LN-000067,Abs,154271.08,0.0367,Monthly,2026-10-11,471.81,False
SEC-0076,LN-000233,Clo,278832.81,0.0571,Monthly,2026-12-27,1326.78,False
SEC-0077,LN-002157,Clo,320678.12,0.0478,Quarterly,2026-10-24,3832.1,True
SEC-0078,LN-001170,Abs,298656.39,0.0527,Monthly,2026-10-03,1311.6,False
SEC-0079,LN-002159,Clo,458444.92,0.0311,Monthly,2026-07-20,1188.14,False
SEC-0080,LN-002276,Mbs,450153.61,0.0651,Monthly,2026-06-06,2442.08,True
SEC-0081,LN-000111,Clo,485782.19,0.0642,Monthly,2026-09-30,2598.93,False
SEC-0082,LN-001494,Mbs,337039.72,0.0261,Monthly,2026-09-24,733.06,True
SEC-0083,LN-002082,Mbs,486237.92,0.0442,Monthly,2026-07-05,1790.98,False
SEC-0084,LN-000623,Clo,417914.22,0.0284,Quarterly,2026-07-27,2967.19,True
SEC-0085,LN-002473,Cmo,142707.75,0.0646,Quarterly,2026-04-24,2304.73,False
SEC-0086,LN-001542,Cmo,219443.48,0.0619,Monthly,2026-10-17,1131.96,False
SEC-0087,LN-001306,Mbs,126812.3,0.0701,Monthly,2026-07-15,740.8,False
SEC-0088,LN-001762,Clo,12056.61,0.0368,Quarterly,2026-12-04,110.92,True
SEC-0089,LN-001976,Mbs,102143.89,0.0478,Monthly,2026-08-01,406.87,True
SEC-0090,LN-002363,Clo,11989.69,0.0342,Semi-Annual,2026-08-07,205.02,False
SEC-0091,LN-000877,Clo,362720.85,0.0436,Quarterly,2026-12-12,3953.66,False
SEC-0092,LN-001990,Abs,218511.81,0.0511,Monthly,2026-07-30,930.5,False
SEC-0093,LN-001313,Cmo,163161.62,0.0277,Monthly,2026-10-12,376.63,True
SEC-0094,LN-001461,Cmo,383243.24,0.0607,Quarterly,2026-06-19,5815.72,False
SEC-0095,LN-002325,Abs,417918.52,0.0522,Monthly,2026-04-19,1817.95,True
SEC-0096,LN-001734,Abs,487896.77,0.0664,Monthly,2026-06-16,2699.7,False
SEC-0097,LN-001606,Abs,324586.66,0.0386,Monthly,2026-05-23,1044.09,False
SEC-0098,LN-001527,Mbs,236149.19,0.0702,Quarterly,2026-08-10,4144.42,False
SEC-0099,LN-002398,Mbs,159579.51,0.0749,Quarterly,2026-05-10,2988.13,False
SEC-0100,LN-001631,Mbs,118935.92,0.071,Monthly,2026-11-03,703.7,False
SEC-0001,LN-001161,Mbs,114333.72,0.0639,Quarterly,2026-11-01,1826.48,False
SEC-0002,LN-000759,Mbs,210502.79,0.0656,Monthly,2026-08-01,1150.75,False
SEC-0003,LN-000243,Cmo,495975.31,0.0537,Quarterly,2026-11-21,6658.47,False
SEC-0004,LN-001064,Cmo,10418.31,0.0345,Monthly,2026-06-19,29.95,False
SEC-0005,LN-000229,Clo,106630.89,0.0589,Quarterly,2026-08-26,1570.14,False
SEC-0006,LN-000920,Cmo,102312.56,0.0606,Semi-Annual,2026-03-24,3100.07,True
SEC-0007,LN-001247,Abs,361388.55,0.0743,Monthly,2026-05-31,2237.6,True
SEC-0008,LN-000006,Cmo,182717.52,0.0521,Monthly,2026-04-09,793.3,True
SEC-0009,LN-000468,Abs,234057.79,0.0386,Monthly,2026-12-13,752.89,True
SEC-0010,LN-001756,Cmo,82825.82,0.0592,Monthly,2026-03-26,408.61,True
SEC-0011,LN-000075,Mbs,208448.55,0.074,Monthly,2026-06-18,1285.43,False
SEC-0012,LN-000004,Cmo,60567.91,0.0339,Semi-Annual,2026-05-06,1026.63,True
SEC-0013,LN-001871,Clo,271191.21,0.0413,Semi-Annual,2026-08-06,5600.1,False
SEC-0014,LN-000646,Mbs,57989.8,0.0521,Monthly,2026-07-30,251.77,False
SEC-0015,LN-000118,Mbs,397349.11,0.0335,Quarterly,2026-05-18,3327.8,True
SEC-0016,LN-001630,Clo,287634.84,0.0261,Quarterly,2026-10-25,1876.82,True
SEC-0017,LN-002022,Cmo,364744.26,0.0418,Quarterly,2026-03-19,3811.58,True
SEC-0018,LN-000947,Cmo,215073.03,0.0683,Monthly,2026-07-12,1224.12,True
SEC-0019,LN-001465,Clo,196930.73,0.0272,Monthly,2026-04-30,446.38,False
SEC-0020,LN-000194,Mbs,58122.36,0.0464,Monthly,2026-05-31,224.74,False
SEC-0021,LN-000847,Clo,266689.25,0.0631,Monthly,2026-03-22,1402.34,True
SEC-0022,LN-001416,Abs,262106.06,0.0727,Quarterly,2026-11-22,4763.78,False
SEC-0023,LN-001459,Abs,239370.0,0.0743,Quarterly,2026-07-04,4446.3,True
SEC-0024,LN-002221,Cmo,372854.0,0.0461,Monthly,2026-09-06,1432.38,False
SEC-0025,LN-001669,Mbs,417927.16,0.0725,Monthly,2026-10-16,2524.98,False
SEC-0026,LN-002374,Abs,377886.94,0.0268,Semi-Annual,2026-08-21,5063.68,False
SEC-0027,LN-001434,Clo,80494.21,0.0623,Quarterly,2026-11-25,1253.7,False
SEC-0028,LN-001142,Cmo,314809.16,0.0571,Semi-Annual,2026-09-21,8987.8,True
SEC-0029,LN-001811,Cmo,49358.32,0.0375,Monthly,2026-11-07,154.24,False
SEC-0030,LN-000724,Mbs,350364.92,0.0504,Quarterly,2026-03-31,4414.6,False
SEC-0031,LN-000225,Abs,197101.16,0.0315,Quarterly,2026-08-31,1552.17,False
SEC-0032,LN-000532,Cmo,74924.49,0.0686,Semi-Annual,2026-04-25,2569.91,True
SEC-0033,LN-000113,Clo,432404.92,0.0429,Monthly,2026-05-28,1545.85,False
SEC-0034,LN-002188,Abs,310864.09,0.0563,Monthly,2026-04-12,1458.47,False
SEC-0035,LN-000559,Cmo,183815.23,0.0329,Monthly,2026-07-29,503.96,False
SEC-0036,LN-002049,Cmo,25056.32,0.0353,Semi-Annual,2026-10-01,442.24,True
SEC-0037,LN-002138,Abs,273282.03,0.0746,Semi-Annual,2026-04-20,10193.42,False
SEC-0038,LN-000654,Abs,462380.68,0.0627,Semi-Annual,2026-12-18,14495.63,True
SEC-0039,LN-000320,Mbs,302226.12,0.0731,Semi-Annual,2026-11-10,11046.36,False
SEC-0040,LN-001574,Clo,486108.8,0.0398,Monthly,2026-06-15,1612.26,False
SEC-0041,LN-001829,Mbs,76861.05,0.0332,Monthly,2026-06-21,212.65,False
SEC-0042,LN-001918,Mbs,288469.5,0.0502,Monthly,2026-07-21,1206.76,False
SEC-0043,LN-000139,Clo,401081.27,0.0497,Monthly,2026-09-26,1661.14,False
SEC-0044,LN-002027,Clo,267514.96,0.0337,Semi-Annual,2026-03-21,4507.63,False
SEC-0045,LN-002307,Mbs,54622.51,0.0617,Semi-Annual,2026-05-16,1685.1,True
SEC-0046,LN-000902,Abs,295614.14,0.0431,Monthly,2026-07-20,1061.75,False
SEC-0047,LN-000690,Clo,309751.57,0.0343,Quarterly,2026-09-28,2656.12,False
SEC-0048,LN-002040,Mbs,367067.53,0.0416,Semi-Annual,2026-10-27,7635.0,True
SEC-0049,LN-000010,Abs,382993.64,0.0532,Monthly,2026-07-19,1697.94,False
SEC-0050,LN-000261,Cmo,387678.62,0.0613,Monthly,2026-04-01,1980.39,True
SEC-0051,LN-001943,Abs,335087.75,0.0491,Monthly,2026-06-24,1371.07,False
SEC-0052,LN-001674,Mbs,115747.48,0.0513,Monthly,2026-11-05,494.82,False
SEC-0053,LN-002220,Clo,208075.52,0.0319,Quarterly,2026-05-02,1659.4,False
SEC-0054,LN-002061,Abs,390303.69,0.0707,Monthly,2026-12-06,2299.54,False
SEC-0055,LN-001192,Abs,477179.22,0.0714,Monthly,2026-06-29,2839.22,True
SEC-0056,LN-001620,Abs,48684.01,0.0592,Semi-Annual,2026-11-12,1441.05,False
SEC-0057,LN-000321,Clo,272412.97,0.0259,Quarterly,2026-09-30,1763.87,True
SEC-0058,LN-001343,Clo,163135.91,0.0519,Monthly,2026-08-21,705.56,False
SEC-0059,LN-001637,Abs,120443.01,0.0565,Semi-Annual,2026-08-27,3402.52,False
SEC-0060,LN-002377,Abs,257847.23,0.0747,Monthly,2026-06-04,1605.1,False
SEC-0061,LN-001995,Mbs,306983.78,0.0748,Monthly,2026-04-05,1913.53,True
SEC-0062,LN-001944,Clo,14788.39,0.0679,Semi-Annual,2026-12-21,502.07,False
SEC-0063,LN-002039,Abs,392301.22,0.0282,Monthly,2026-12-06,921.91,False
SEC-0064,LN-001119,Clo,411742.24,0.0727,Quarterly,2026-05-16,7483.42,False
SEC-0065,LN-001605,Clo,483100.3,0.0556,Monthly,2026-07-22,2238.36,True
SEC-0066,LN-002366,Clo,98515.43,0.065,Monthly,2026-11-16,533.63,False
SEC-0067,LN-000236,Mbs,301330.76,0.0454,Quarterly,2026-08-14,3420.1,True
SEC-0068,LN-001970,Cmo,219046.43,0.041,Monthly,2026-06-24,748.41,False
SEC-0069,LN-000334,Clo,174065.65,0.0482,Quarterly,2026-09-15,2097.49,False
SEC-0070,LN-001909,Clo,287160.39,0.0323,Quarterly,2026-04-10,2318.82,True
SEC-0071,LN-000376,Abs,393367.72,0.0429,Semi-Annual,2026-07-04,8437.74,True
SEC-0072,LN-001161,Clo,21295.86,0.0679,Quarterly,2026-05-11,361.5,False
SEC-0073,LN-001571,Cmo,485006.06,0.0269,Monthly,2026-07-13,1087.22,False
SEC-0074,LN-001320,Clo,406841.98,0.0325,Semi-Annual,2026-10-23,6611.18,True
SEC-0075,LN-001856,Mbs,378065.31,0.0313,Quarterly,2026-08-28,2958.36,False
SEC-0076,LN-001373,Abs,382589.82,0.0452,Quarterly,2026-03-22,4323.26,False
SEC-0077,LN-000873,Cmo,200639.75,0.0748,Semi-Annual,2026-06-08,7503.93,False
SEC-0078,LN-001253,Mbs,378294.07,0.0337,Quarterly,2026-08-03,3187.13,True
SEC-0079,LN-002318,Cmo,199517.4,0.0323,Monthly,2026-05-15,537.03,True
SEC-0080,LN-001852,Abs,450366.35,0.0708,Quarterly,2026-10-03,7971.48,False
SEC-0081,LN-001315,Clo,96838.97,0.0691,Monthly,2026-07-17,557.63,False
SEC-0082,LN-000725,Abs,153250.24,0.0266,Monthly,2026-03-19,339.7,False
SEC-0083,LN-002053,Abs,280155.4,0.0626,Quarterly,2026-04-05,4384.43,False
SEC-0084,LN-000078,Clo,166413.41,0.0578,Monthly,2026-11-13,801.56,False
SEC-0085,LN-000132,Mbs,217876.25,0.0634,Monthly,2026-06-02,1151.11,True
SEC-0086,LN-000601,Cmo,251287.12,0.0497,Monthly,2026-09-21,1040.75,False
SEC-0087,LN-001773,Mbs,429613.14,0.0746,Quarterly,2026-04-29,8012.29,False
SEC-0088,LN-001066,Clo,266364.2,0.0272,Monthly,2026-07-20,603.76,False
