security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,next_payment_date,calculated_payment,trust_requirement_flag
SEC-0098,LN-001618,CMO,477527.66,0.0312,Semi-Annual,2026-06-17,7449.43,False
SEC-0099,LN-000256,CMO,426858.04,0.0437,Monthly,2026-11-25,1554.47,False
SEC-0100,LN-000709,MBS,154362.97,0.0581,Quarterly,2026-10-18,2242.12,True
SEC-0001,LN-001839,CLO,13695.14,0.0576,Monthly,2026-06-30,65.74,False
SEC-0002,LN-001945,CMO,155362.02,0.068,Quarterly,2026-10-15,2641.15,False
SEC-0003,LN-002498,MBS,147842.13,0.032,Quarterly,2026-09-21,1182.74,False
SEC-0004,LN-000010,CLO,446082.66,0.0465,Quarterly,2026-09-17,5185.71,False
SEC-0005,LN-000798,MBS,483889.38,0.0299,Semi-Annual,2026-10-06,7234.15,False
SEC-0006,LN-000877,ABS,44515.59,0.0445,Semi-Annual,2026-08-05,990.47,False
SEC-0007,LN-001029,MBS,240934.47,0.0258,Quarterly,2026-10-31,1554.03,False
SEC-0008,LN-001016,ABS,278682.68,0.0699,Monthly,2026-06-15,1623.33,False
SEC-0009,LN-001825,CLO,55526.71,0.0514,Monthly,2026-05-21,237.84,False
SEC-0010,LN-000374,CLO,194973.88,0.0675,Quarterly,2026-07-10,3290.18,True
SEC-0011,LN-002194,CLO,165370.38,0.028,Quarterly,2026-05-05,1055.58,False
SEC-0012,LN-000224,MBS,272667.61,0.0364,Monthly,2026-07-31,886.28,False
SEC-0013,LN-001263,CLO,333983.54,0.038,Monthly,2026-07-13,1057.61,False
SEC-0014,LN-002225,CLO,354707.7,0.0443,Quarterly,2026-12-24,3928.39,False
SEC-0015,LN-001803,ABS,77009.96,0.0651,Monthly,2026-10-22,417.78,False
SEC-0016,LN-000853,CLO,408344.37,0.0443,Monthly,2026-09-26,1507.47,False
SEC-0017,LN-000063,CLO,342485.59,0.0352,Quarterly,2026-06-23,3013.87,True
SEC-0018,LN-001241,CLO,445646.71,0.0282,Quarterly,2026-05-28,3141.81,False
SEC-0019,LN-000689,CMO,230174.67,0.029,Monthly,2026-05-30,556.26,False
SEC-0020,LN-001485,CLO,448005.98,0.063,Monthly,2026-11-12,2352.03,False
SEC-0021,LN-001634,MBS,434229.32,0.0472,Monthly,2026-03-19,1707.97,False
SEC-0022,LN-002153,ABS,224820.57,0.0613,Monthly,2026-06-13,1148.46,False
SEC-0023,LN-000511,CLO,196760.22,0.0591,Quarterly,2026-10-16,2907.13,False
SEC-0024,LN-000385,MBS,467077.89,0.0318,Quarterly,2026-11-25,3713.27,False
SEC-0025,LN-000405,ABS,360430.72,0.0321,Monthly,2026-05-22,964.15,False
SEC-0026,LN-000518,ABS,464840.22,0.0628,Monthly,2026-12-04,2432.66,False
SEC-0027,LN-000476,MBS,400517.64,0.0611,Monthly,2026-12-13,2039.3,False
SEC-0028,LN-002001,MBS,308555.75,0.0439,Semi-Annual,2026-08-23,6772.8,False
SEC-0029,LN-001669,CMO,66767.86,0.0289,Monthly,2026-11-19,160.8,True
SEC-0030,LN-001894,CMO,152825.53,0.0256,Semi-Annual,2026-08-15,1956.17,False
SEC-0031,LN-001461,CLO,484732.78,0.0394,Semi-Annual,2026-07-21,9549.24,False
SEC-0032,LN-000714,CMO,166516.83,0.0255,Quarterly,2026-12-27,1061.54,False
SEC-0033,LN-000083,MBS,55694.89,0.0365,Quarterly,2026-12-30,508.22,False
SEC-0034,LN-001169,CMO,356701.14,0.046,Monthly,2026-04-08,1367.35,False
SEC-0035,LN-001902,ABS,369662.08,0.0311,Quarterly,2026-10-04,2874.12,True
SEC-0036,LN-002049,MBS,149874.28,0.0302,Monthly,2026-05-04,377.18,False
SEC-0037,LN-000051,CLO,155859.27,0.0698,Semi-Annual,2026-06-06,5439.49,False
SEC-0038,LN-000685,ABS,239757.56,0.0543,Monthly,2026-04-14,1084.9,False
SEC-0039,LN-000717,ABS,20676.59,0.0717,Quarterly,2026-07-03,370.63,False
SEC-0040,LN-001470,ABS,396768.28,0.0423,Monthly,2026-07-23,1398.61,True
SEC-0041,LN-000449,MBS,165373.51,0.0589,Semi-Annual,2026-11-13,4870.25,True
SEC-0042,LN-000881,MBS,428343.92,0.0352,Monthly,2026-05-03,1256.48,False
SEC-0043,LN-000488,CLO,403288.91,0.0559,Quarterly,2026-10-31,5635.96,False
SEC-0044,LN-001824,CMO,334087.0,0.0315,Monthly,2026-09-02,876.98,False
SEC-0045,LN-002082,CMO,169188.68,0.0251,Monthly,2026-07-26,353.89,False
SEC-0046,LN-002143,CMO,262995.12,0.0716,Quarterly,2026-09-15,4707.61,True
SEC-0047,LN-001575,CMO,227966.34,0.0527,Semi-Annual,2026-09-15,6006.91,False
SEC-0048,LN-002202,ABS,176052.12,0.0713,Monthly,2026-12-26,1046.04,False
SEC-0049,LN-000250,MBS,425586.78,0.0417,Semi-Annual,2026-12-25,8873.48,False
SEC-0050,LN-000674,CMO,246918.47,0.0414,Quarterly,2026-07-24,2555.61,False
SEC-0051,LN-000438,ABS,418034.32,0.045,Semi-Annual,2026-09-07,9405.77,False
SEC-0052,LN-002166,MBS,61557.05,0.0603,Monthly,2026-03-25,309.32,False
SEC-0053,LN-000771,MBS,79102.15,0.0533,Monthly,2026-10-11,351.35,True
SEC-0054,LN-000268,MBS,488886.95,0.0713,Semi-Annual,2026-05-16,17428.82,False
SEC-0055,LN-001985,ABS,298006.55,0.0263,Monthly,2026-09-10,653.13,False
SEC-0056,LN-001078,CMO,259787.14,0.0604,Quarterly,2026-06-24,3922.79,False
SEC-0057,LN-000236,MBS,266346.47,0.0415,Monthly,2026-12-15,921.11,False
SEC-0058,LN-000389,ABS,115481.7,0.034,Monthly,2026-06-12,327.2,False
SEC-0059,LN-000763,MBS,362164.94,0.0505,Quarterly,2026-08-07,4572.33,False
SEC-0060,LN-001849,CLO,51542.51,0.0503,Quarterly,2026-09-12,648.15,False
SEC-0061,LN-002449,CLO,290928.62,0.0319,Quarterly,2026-08-28,2434.25,True
SEC-0062,LN-000624,ABS,289676.71,0.0351,Monthly,2026-12-01,847.3,True
SEC-0063,LN-001253,CMO,457952.33,0.0454,Monthly,2026-11-19,1732.59,True
SEC-0064,LN-000578,CMO,267829.58,0.0454,Monthly,2026-10-29,1013.29,False
SEC-0065,LN-002123,MBS,77160.72,0.0409,Monthly,2026-04-24,262.99,True
SEC-0066,LN-000435,CMO,290649.1,0.0324,Semi-Annual,2026-09-26,4708.52,False
SEC-0067,LN-002151,CMO,54750.55,0.0252,Quarterly,2026-08-08,344.93,True
SEC-0068,LN-000764,CLO,109858.98,0.0735,Monthly,2026-11-07,672.89,False
SEC-0069,LN-001330,ABS,25243.21,0.0722,Semi-Annual,2026-05-28,988.54,False
SEC-0070,LN-002146,CLO,261513.86,0.0492,Monthly,2026-06-08,1072.21,False
SEC-0071,LN-001359,ABS,51420.98,0.0748,Quarterly,2026-09-03,961.57,True
SEC-0072,LN-002483,MBS,240003.25,0.0587,Monthly,2026-10-16,1174.02,True
SEC-0073,LN-000447,CLO,467143.07,0.0284,Quarterly,2026-10-08,3316.72,False
SEC-0074,LN-002018,ABS,362683.09,0.0309,Monthly,2026-04-20,933.91,False
SEC-0075,LN-001332,CMO,47931.72,0.0708,Monthly,2026-04-24,282.8,False
SEC-0076,LN-000249,ABS,119862.81,0.0565,Monthly,2026-06-05,564.35,False
SEC-0077,LN-000166,CMO,340094.59,0.0672,Monthly,2026-09-06,1904.53,False
SEC-0078,LN-001359,MBS,448403.91,0.0699,Monthly,2026-07-09,2611.95,True
SEC-0079,LN-001020,CMO,26130.11,0.0474,Monthly,2026-08-22,103.21,False
SEC-0080,LN-000542,ABS,408101.05,0.0274,Monthly,2026-08-24,931.83,False
SEC-0081,LN-000759,CLO,285288.8,0.0344,Quarterly,2026-08-11,2453.48,True
SEC-0082,LN-002129,ABS,277584.75,0.0283,Monthly,2026-07-29,654.64,False
SEC-0083,LN-002181,CLO,479328.46,0.0344,Quarterly,2026-10-03,4122.22,False
SEC-0084,LN-000797,ABS,376345.86,0.0455,Monthly,2026-07-31,1426.98,False
SEC-0085,LN-000138,ABS,426558.25,0.0309,Semi-Annual,2026-10-28,6590.32,True
SEC-0086,LN-002232,MBS,183457.83,0.0333,Semi-Annual,2026-09-16,3054.57,False
SEC-0087,LN-001354,CMO,281638.38,0.0473,Monthly,2026-12-06,1110.12,False
SEC-0088,LN-001876,ABS,311548.78,0.042,Quarterly,2026-10-31,3271.26,True
SEC-0089,LN-000069,CLO,167576.13,0.0484,Monthly,2026-10-12,675.89,True
SEC-0090,LN-002101,CMO,289421.58,0.0465,Semi-Annual,2026-06-08,6729.05,False
SEC-0091,LN-001474,MBS,125961.14,0.0572,Quarterly,2026-06-17,1801.24,False
SEC-0092,LN-000205,CMO,80254.08,0.0719,Monthly,2026-03-26,480.86,False
SEC-0093,LN-002174,ABS,193245.43,0.0304,Monthly,2026-05-18,489.56,False
SEC-0094,LN-000043,CLO,372251.92,0.03,Monthly,2026-07-13,930.63,False
SEC-0095,LN-001907,CLO,458931.7,0.0676,Monthly,2026-07-21,2585.32,False
SEC-0096,LN-002159,CMO,234279.89,0.0503,Quarterly,2026-04-24,2946.07,False
SEC-0097,LN-000761,CLO,324983.61,0.0633,Monthly,2026-06-30,1714.29,False
SEC-0098,LN-002143,ABS,60488.19,0.0358,Monthly,2026-06-08,180.46,False
SEC-0099,LN-001995,CLO,453187.24,0.0664,Monthly,2026-10-04,2507.64,False
SEC-0100,LN-001936,CLO,288616.06,0.0712,Monthly,2026-05-06,1712.46,True
SEC-0001,LN-000900,CLO,392365.74,0.0568,Monthly,2026-05-02,1857.2,False
SEC-0002,LN-000360,ABS,399276.19,0.0303,Semi-Annual,2026-04-16,6049.03,False
SEC-0003,LN-001720,MBS,135675.46,0.0698,Monthly,2026-11-12,789.18,False
SEC-0004,LN-000281,CLO,269295.48,0.0646,Quarterly,2026-12-20,4349.12,False
SEC-0005,LN-001888,MBS,480635.08,0.0625,Monthly,2026-04-11,2503.31,False
SEC-0006,LN-000667,CMO,53920.93,0.0268,Monthly,2026-03-28,120.42,False
SEC-0007,LN-000093,CMO,344694.45,0.0649,Quarterly,2026-10-04,5592.67,False
SEC-0008,LN-000672,ABS,481509.4,0.0319,Monthly,2026-12-08,1280.01,False
SEC-0009,LN-001970,ABS,157282.78,0.0361,Monthly,2026-04-26,473.16,True
SEC-0010,LN-000061,ABS,432109.48,0.0539,Quarterly,2026-05-07,5822.68,False
SEC-0011,LN-001029,ABS,467492.2,0.0382,Monthly,2026-07-27,1488.18,False
SEC-0012,LN-001490,MBS,376072.24,0.0581,Monthly,2026-06-02,1820.82,False
SEC-0013,LN-000604,ABS,123350.87,0.0554,Quarterly,2026-04-27,1708.41,False
SEC-0014,LN-000682,MBS,173660.35,0.0304,Quarterly,2026-09-30,1319.82,False
SEC-0015,LN-001429,CLO,27546.55,0.0578,Monthly,2026-08-20,132.68,False
SEC-0016,LN-002281,CLO,417412.08,0.0712,Monthly,2026-07-10,2476.65,True
SEC-0017,LN-000524,CMO,426309.48,0.0331,Monthly,2026-07-19,1175.9,False
SEC-0018,LN-002394,CMO,320028.05,0.0549,Monthly,2026-08-07,1464.13,True
SEC-0019,LN-001969,MBS,182738.65,0.0421,Quarterly,2026-10-27,1923.32,False
SEC-0020,LN-001102,ABS,47637.4,0.048,Semi-Annual,2026-05-18,1143.3,True
SEC-0021,LN-001754,CMO,378998.23,0.0394,Semi-Annual,2026-05-21,7466.27,False
SEC-0022,LN-001837,MBS,365997.83,0.0427,Monthly,2026-12-09,1302.34,True
SEC-0023,LN-002297,CMO,457175.24,0.0264,Monthly,2026-06-10,1005.79,False
SEC-0024,LN-002095,ABS,367960.69,0.0741,Quarterly,2026-03-29,6816.47,False
SEC-0025,LN-001145,MBS,416060.52,0.0562,Monthly,2026-04-01,1948.55,True
SEC-0026,LN-002262,CMO,375517.76,0.05,Quarterly,2026-09-13,4693.97,False
SEC-0027,LN-002287,ABS,319036.72,0.0442,Quarterly,2026-08-28,3525.36,False
SEC-0028,LN-001080,MBS,219213.53,0.052,Semi-Annual,2026-11-13,5699.55,False
SEC-0029,LN-002398,MBS,452037.48,0.044,Monthly,2026-11-09,1657.47,False
SEC-0030,LN-000107,MBS,328974.6,0.043,Monthly,2026-12-16,1178.83,False
SEC-0031,LN-000048,CLO,205194.11,0.0482,Semi-Annual,2026-08-01,4945.18,False
SEC-0032,LN-000337,MBS,50899.95,0.0388,Quarterly,2026-12-20,493.73,False
SEC-0033,LN-001050,CMO,152445.38,0.034,Semi-Annual,2026-10-28,2591.57,False
SEC-0034,LN-001281,MBS,276426.1,0.0528,Monthly,2026-05-23,1216.27,False
SEC-0035,LN-002056,MBS,145061.33,0.0671,Quarterly,2026-12-16,2433.4,False
SEC-0036,LN-000625,MBS,118405.32,0.0326,Quarterly,2026-06-13,965.0,False
SEC-0037,LN-001891,MBS,268422.82,0.0266,Monthly,2026-11-03,595.0,True
SEC-0038,LN-001277,MBS,93211.97,0.0373,Quarterly,2026-12-28,869.2,False
SEC-0039,LN-001716,CLO,402200.93,0.074,Quarterly,2026-10-23,7440.72,False
SEC-0040,LN-000303,ABS,247340.39,0.0664,Monthly,2026-12-08,1368.62,False
SEC-0041,LN-000639,CLO,291192.76,0.0548,Monthly,2026-12-13,1329.78,True
SEC-0042,LN-000056,CMO,82217.8,0.0715,Quarterly,2026-08-20,1469.64,True
SEC-0043,LN-000726,ABS,169042.4,0.0473,Monthly,2026-09-08,666.31,False
SEC-0044,LN-000526,CMO,210943.94,0.0742,Semi-Annual,2026-11-16,7826.02,False
SEC-0045,LN-000474,MBS,406024.29,0.0398,Monthly,2026-12-16,1346.65,False
SEC-0046,LN-000028,CMO,387378.17,0.037,Monthly,2026-07-09,1194.42,False
SEC-0047,LN-002126,CLO,119258.96,0.0569,Semi-Annual,2026-04-29,3392.92,True
SEC-0048,LN-000365,CLO,311927.75,0.0439,Semi-Annual,2026-10-27,6846.81,False
SEC-0049,LN-000526,MBS,129293.62,0.0563,Monthly,2026-08-19,606.6,False
SEC-0050,LN-001336,MBS,494241.11,0.0402,Quarterly,2026-09-18,4967.12,False
SEC-0051,LN-000883,ABS,476540.7,0.0559,Monthly,2026-10-12,2219.89,False
SEC-0052,LN-001031,CLO,285999.71,0.0388,Monthly,2026-07-26,924.73,True
SEC-0053,LN-001027,CLO,352462.26,0.0275,Monthly,2026-06-02,807.73,True
SEC-0054,LN-001647,ABS,402700.89,0.0706,Monthly,2026-08-17,2369.22,False
SEC-0055,LN-000919,CLO,363289.23,0.0692,Semi-Annual,2026-03-20,12569.81,False
SEC-0056,LN-002411,ABS,352916.06,0.0735,Quarterly,2026-03-15,6484.83,False
SEC-0057,LN-001775,CLO,479691.46,0.0608,Semi-Annual,2026-12-07,14582.62,True
SEC-0058,LN-001532,CMO,302263.49,0.0591,Quarterly,2026-05-23,4465.94,True
SEC-0059,LN-001907,CMO,321788.31,0.053,Monthly,2026-09-07,1421.23,False
SEC-0060,LN-001216,ABS,426141.69,0.0313,Quarterly,2026-08-08,3334.56,False
SEC-0061,LN-001655,ABS,338246.53,0.0345,Semi-Annual,2026-11-10,5834.75,False
SEC-0062,LN-000485,MBS,369136.98,0.0395,Quarterly,2026-12-13,3645.23,True
SEC-0063,LN-002076,CLO,124742.66,0.0695,Quarterly,2026-03-19,2167.4,False
SEC-0064,LN-000714,CMO,191920.79,0.0336,Semi-Annual,2026-11-21,3224.27,False
SEC-0065,LN-001063,MBS,82177.66,0.0711,Monthly,2026-11-14,486.9,False
SEC-0066,LN-001977,CLO,257825.07,0.0511,Quarterly,2026-08-15,3293.72,False
SEC-0067,LN-001297,CMO,233306.43,0.0608,Semi-Annual,2026-03-19,7092.52,False
SEC-0068,LN-001255,CLO,498609.78,0.0305,Semi-Annual,2026-10-21,7603.8,False
SEC-0069,LN-002134,ABS,309492.24,0.0385,Monthly,2026-08-11,992.95,True
SEC-0070,LN-000126,CMO,395357.96,0.0729,Quarterly,2026-07-11,7205.4,False
SEC-0071,LN-000537,CMO,173667.19,0.0383,Quarterly,2026-03-18,1662.86,False
SEC-0072,LN-002193,MBS,417457.21,0.0398,Monthly,2026-12-20,1384.57,False
SEC-0073,LN-002073,CLO,311391.63,0.0349,Quarterly,2026-09-22,2716.89,False
SEC-0074,LN-001604,ABS,351526.24,0.0315,Monthly,2026-06-19,922.76,False
SEC-0075,LN-000067,ABS,154271.08,0.0367,Monthly,2026-10-11,471.81,False
SEC-0076,LN-000233,CLO,278832.81,0.0571,Monthly,2026-12-27,1326.78,False
SEC-0077,LN-002157,CLO,320678.12,0.0478,Quarterly,2026-10-24,3832.1,True
SEC-0078,LN-001170,ABS,298656.39,0.0527,Monthly,2026-10-03,1311.6,False
SEC-0079,LN-002159,CLO,458444.92,0.0311,Monthly,2026-07-20,1188.14,False
SEC-0080,LN-002276,MBS,450153.61,0.0651,Monthly,2026-06-06,2442.08,True
SEC-0081,LN-000111,CLO,485782.19,0.0642,Monthly,2026-09-30,2598.93,False
SEC-0082,LN-001494,MBS,337039.72,0.0261,Monthly,2026-09-24,733.06,True
SEC-0083,LN-002082,MBS,486237.92,0.0442,Monthly,2026-07-05,1790.98,False
SEC-0084,LN-000623,CLO,417914.22,0.0284,Quarterly,2026-07-27,2967.19,True
SEC-0085,LN-002473,CMO,142707.75,0.0646,Quarterly,2026-04-24,2304.73,False
SEC-0086,LN-001542,CMO,219443.48,0.0619,Monthly,2026-10-17,1131.96,False
SEC-0087,LN-001306,MBS,126812.3,0.0701,Monthly,2026-07-15,740.8,False
SEC-0088,LN-001762,CLO,12056.61,0.0368,Quarterly,2026-12-04,110.92,True
SEC-0089,LN-001976,MBS,102143.89,0.0478,Monthly,2026-08-01,406.87,True
SEC-0090,LN-002363,CLO,11989.69,0.0342,Semi-Annual,2026-08-07,205.02,False
SEC-0091,LN-000877,CLO,362720.85,0.0436,Quarterly,2026-12-12,3953.66,False
SEC-0092,LN-001990,ABS,218511.81,0.0511,Monthly,2026-07-30,930.5,False
SEC-0093,LN-001313,CMO,163161.62,0.0277,Monthly,2026-10-12,376.63,True
SEC-0094,LN-001461,CMO,383243.24,0.0607,Quarterly,2026-06-19,5815.72,False
SEC-0095,LN-002325,ABS,417918.52,0.0522,Monthly,2026-04-19,1817.95,True
SEC-0096,LN-001734,ABS,487896.77,0.0664,Monthly,2026-06-16,2699.7,False
SEC-0097,LN-001606,ABS,324586.66,0.0386,Monthly,2026-05-23,1044.09,False
SEC-0098,LN-001527,MBS,236149.19,0.0702,Quarterly,2026-08-10,4144.42,False
SEC-0099,LN-002398,MBS,159579.51,0.0749,Quarterly,2026-05-10,2988.13,False
SEC-0100,LN-001631,MBS,118935.92,0.071,Monthly,2026-11-03,703.7,False
SEC-0001,LN-001161,MBS,114333.72,0.0639,Quarterly,2026-11-01,1826.48,False
SEC-0002,LN-000759,MBS,210502.79,0.0656,Monthly,2026-08-01,1150.75,False
SEC-0003,LN-000243,CMO,495975.31,0.0537,Quarterly,2026-11-21,6658.47,False
SEC-0004,LN-001064,CMO,10418.31,0.0345,Monthly,2026-06-19,29.95,False
SEC-0005,LN-000229,CLO,106630.89,0.0589,Quarterly,2026-08-26,1570.14,False
SEC-0006,LN-000920,CMO,102312.56,0.0606,Semi-Annual,2026-03-24,3100.07,True
SEC-0007,LN-001247,ABS,361388.55,0.0743,Monthly,2026-05-31,2237.6,True
SEC-0008,LN-000006,CMO,182717.52,0.0521,Monthly,2026-04-09,793.3,True
SEC-0009,LN-000468,ABS,234057.79,0.0386,Monthly,2026-12-13,752.89,True
SEC-0010,LN-001756,CMO,82825.82,0.0592,Monthly,2026-03-26,408.61,True
SEC-0011,LN-000075,MBS,208448.55,0.074,Monthly,2026-06-18,1285.43,False
SEC-0012,LN-000004,CMO,60567.91,0.0339,Semi-Annual,2026-05-06,1026.63,True
SEC-0013,LN-001871,CLO,271191.21,0.0413,Semi-Annual,2026-08-06,5600.1,False
SEC-0014,LN-000646,MBS,57989.8,0.0521,Monthly,2026-07-30,251.77,False
SEC-0015,LN-000118,MBS,397349.11,0.0335,Quarterly,2026-05-18,3327.8,True
SEC-0016,LN-001630,CLO,287634.84,0.0261,Quarterly,2026-10-25,1876.82,True
SEC-0017,LN-002022,CMO,364744.26,0.0418,Quarterly,2026-03-19,3811.58,True
SEC-0018,LN-000947,CMO,215073.03,0.0683,Monthly,2026-07-12,1224.12,True
SEC-0019,LN-001465,CLO,196930.73,0.0272,Monthly,2026-04-30,446.38,False
SEC-0020,LN-000194,MBS,58122.36,0.0464,Monthly,2026-05-31,224.74,False
SEC-0021,LN-000847,CLO,266689.25,0.0631,Monthly,2026-03-22,1402.34,True
SEC-0022,LN-001416,ABS,262106.06,0.0727,Quarterly,2026-11-22,4763.78,False
SEC-0023,LN-001459,ABS,239370.0,0.0743,Quarterly,2026-07-04,4446.3,True
SEC-0024,LN-002221,CMO,372854.0,0.0461,Monthly,2026-09-06,1432.38,False
SEC-0025,LN-001669,MBS,417927.16,0.0725,Monthly,2026-10-16,2524.98,False
SEC-0026,LN-002374,ABS,377886.94,0.0268,Semi-Annual,2026-08-21,5063.68,False
SEC-0027,LN-001434,CLO,80494.21,0.0623,Quarterly,2026-11-25,1253.7,False
SEC-0028,LN-001142,CMO,314809.16,0.0571,Semi-Annual,2026-09-21,8987.8,True
SEC-0029,LN-001811,CMO,49358.32,0.0375,Monthly,2026-11-07,154.24,False
SEC-0030,LN-000724,MBS,350364.92,0.0504,Quarterly,2026-03-31,4414.6,False
SEC-0031,LN-000225,ABS,197101.16,0.0315,Quarterly,2026-08-31,1552.17,False
SEC-0032,LN-000532,CMO,74924.49,0.0686,Semi-Annual,2026-04-25,2569.91,True
SEC-0033,LN-000113,CLO,432404.92,0.0429,Monthly,2026-05-28,1545.85,False
SEC-0034,LN-002188,ABS,310864.09,0.0563,Monthly,2026-04-12,1458.47,False
SEC-0035,LN-000559,CMO,183815.23,0.0329,Monthly,2026-07-29,503.96,False
SEC-0036,LN-002049,CMO,25056.32,0.0353,Semi-Annual,2026-10-01,442.24,True
SEC-0037,LN-002138,ABS,273282.03,0.0746,Semi-Annual,2026-04-20,10193.42,False
SEC-0038,LN-000654,ABS,462380.68,0.0627,Semi-Annual,2026-12-18,14495.63,True
SEC-0039,LN-000320,MBS,302226.12,0.0731,Semi-Annual,2026-11-10,11046.36,False
SEC-0040,LN-001574,CLO,486108.8,0.0398,Monthly,2026-06-15,1612.26,False
SEC-0041,LN-001829,MBS,76861.05,0.0332,Monthly,2026-06-21,212.65,False
SEC-0042,LN-001918,MBS,288469.5,0.0502,Monthly,2026-07-21,1206.76,False
SEC-0043,LN-000139,CLO,401081.27,0.0497,Monthly,2026-09-26,1661.14,False
SEC-0044,LN-002027,CLO,267514.96,0.0337,Semi-Annual,2026-03-21,4507.63,False
SEC-0045,LN-002307,MBS,54622.51,0.0617,Semi-Annual,2026-05-16,1685.1,True
SEC-0046,LN-000902,ABS,295614.14,0.0431,Monthly,2026-07-20,1061.75,False
SEC-0047,LN-000690,CLO,309751.57,0.0343,Quarterly,2026-09-28,2656.12,False
SEC-0048,LN-002040,MBS,367067.53,0.0416,Semi-Annual,2026-10-27,7635.0,True
SEC-0049,LN-000010,ABS,382993.64,0.0532,Monthly,2026-07-19,1697.94,False
SEC-0050,LN-000261,CMO,387678.62,0.0613,Monthly,2026-04-01,1980.39,True
SEC-0051,LN-001943,ABS,335087.75,0.0491,Monthly,2026-06-24,1371.07,False
SEC-0052,LN-001674,MBS,115747.48,0.0513,Monthly,2026-11-05,494.82,False
SEC-0053,LN-002220,CLO,208075.52,0.0319,Quarterly,2026-05-02,1659.4,False
SEC-0054,LN-002061,ABS,390303.69,0.0707,Monthly,2026-12-06,2299.54,False
SEC-0055,LN-001192,ABS,477179.22,0.0714,Monthly,2026-06-29,2839.22,True
SEC-0056,LN-001620,ABS,48684.01,0.0592,Semi-Annual,2026-11-12,1441.05,False
SEC-0057,LN-000321,CLO,272412.97,0.0259,Quarterly,2026-09-30,1763.87,True
SEC-0058,LN-001343,CLO,163135.91,0.0519,Monthly,2026-08-21,705.56,False
SEC-0059,LN-001637,ABS,120443.01,0.0565,Semi-Annual,2026-08-27,3402.52,False
SEC-0060,LN-002377,ABS,257847.23,0.0747,Monthly,2026-06-04,1605.1,False
SEC-0061,LN-001995,MBS,306983.78,0.0748,Monthly,2026-04-05,1913.53,True
SEC-0062,LN-001944,CLO,14788.39,0.0679,Semi-Annual,2026-12-21,502.07,False
SEC-0063,LN-002039,ABS,392301.22,0.0282,Monthly,2026-12-06,921.91,False
SEC-0064,LN-001119,CLO,411742.24,0.0727,Quarterly,2026-05-16,7483.42,False
SEC-0065,LN-001605,CLO,483100.3,0.0556,Monthly,2026-07-22,2238.36,True
SEC-0066,LN-002366,CLO,98515.43,0.065,Monthly,2026-11-16,533.63,False
SEC-0067,LN-000236,MBS,301330.76,0.0454,Quarterly,2026-08-14,3420.1,True
SEC-0068,LN-001970,CMO,219046.43,0.041,Monthly,2026-06-24,748.41,False
SEC-0069,LN-000334,CLO,174065.65,0.0482,Quarterly,2026-09-15,2097.49,False
SEC-0070,LN-001909,CLO,287160.39,0.0323,Quarterly,2026-04-10,2318.82,True
SEC-0071,LN-000376,ABS,393367.72,0.0429,Semi-Annual,2026-07-04,8437.74,True
SEC-0072,LN-001161,CLO,21295.86,0.0679,Quarterly,2026-05-11,361.5,False
SEC-0073,LN-001571,CMO,485006.06,0.0269,Monthly,2026-07-13,1087.22,False
SEC-0074,LN-001320,CLO,406841.98,0.0325,Semi-Annual,2026-10-23,6611.18,True
SEC-0075,LN-001856,MBS,378065.31,0.0313,Quarterly,2026-08-28,2958.36,False
SEC-0076,LN-001373,ABS,382589.82,0.0452,Quarterly,2026-03-22,4323.26,False
SEC-0077,LN-000873,CMO,200639.75,0.0748,Semi-Annual,2026-06-08,7503.93,False
SEC-0078,LN-001253,MBS,378294.07,0.0337,Quarterly,2026-08-03,3187.13,True
SEC-0079,LN-002318,CMO,199517.4,0.0323,Monthly,2026-05-15,537.03,True
SEC-0080,LN-001852,ABS,450366.35,0.0708,Quarterly,2026-10-03,7971.48,False
SEC-0081,LN-001315,CLO,96838.97,0.0691,Monthly,2026-07-17,557.63,False
SEC-0082,LN-000725,ABS,153250.24,0.0266,Monthly,2026-03-19,339.7,False
SEC-0083,LN-002053,ABS,280155.4,0.0626,Quarterly,2026-04-05,4384.43,False
SEC-0084,LN-000078,CLO,166413.41,0.0578,Monthly,2026-11-13,801.56,False
SEC-0085,LN-000132,MBS,217876.25,0.0634,Monthly,2026-06-02,1151.11,True
SEC-0086,LN-000601,CMO,251287.12,0.0497,Monthly,2026-09-21,1040.75,False
SEC-0087,LN-001773,MBS,429613.14,0.0746,Quarterly,2026-04-29,8012.29,False
SEC-0088,LN-001066,CLO,266364.2,0.0272,Monthly,2026-07-20,603.76,False
SEC-0089,LN-002137,CMO,187605.33,0.0367,Quarterly,2026-06-03,1721.28,False
SEC-0090,LN-002450,CLO,131390.72,0.0448,Monthly,2026-11-25,490.53,False
SEC-0091,LN-002344,MBS,210251.23,0.0475,Monthly,2026-04-30,832.24,False
SEC-0092,LN-001864,ABS,262710.69,0.0711,Monthly,2026-09-04,1556.56,True
SEC-0093,LN-001319,CMO,375596.28,0.053,Quarterly,2026-04-14,4976.65,False
SEC-0094,LN-000616,CLO,69313.9,0.0273,Monthly,2026-04-14,157.69,False
SEC-0095,LN-002470,CMO,118588.5,0.0454,Semi-Annual,2026-09-13,2691.96,False
SEC-0096,LN-001889,CMO,196030.47,0.0458,Semi-Annual,2026-06-01,4489.1,False
